name,tweet
" If a woman cares about you she'll get mad over little things. If you can't handle that, you deserve a hoe.",RT @junnDem
 Nothing I hate more than a SNEAKY bitch,RT @jusabadgirl_
" Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please &#9996;&#65039;",RT @jusangel_
" @ChillAssTweets_ @SimplySoulful when you sitting next ya girl and ya side bitch text you ""hey babe """,RT @justicechrist
 @Vidal_Lucia you've been doing too much math homework hoe &#128514;&#128514;,RT @justjomartinez
 0 energy for these hoes,RT @justjor_
 &#8220;@Trentdamanz,RT @k_ree2
 I'm snatching all your bitches at my leisuuuure,RT @kaaatt0
" If you ""hate people so much"" then go morph into a Chihuahua since you want to be a little, whiny bitch so badly.",RT @kaegann
" ""@17Seniors",RT @kaitlyn_lardi
 Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,RT @kamaalrkhan
 seeee RT @phontigallo,RT @kanYeBreast
 i wish i was one of those girls who guys liked no matter what...ike i could wear sweats and my hair up and they would sti&#8230;,RT @karen_gonski
" If I was a bird, you would be the 1st person I&#8217;d shit on.",RT @karessaNV_M
 @RealNiggaSherm aye bro you kno how this shit go we in this bitch solid af running FREE THE 1ST,RT @karlos_budah
" Free the squaddd @1stBlocJeremiah, @RealNiggaSherm We in this bitch Solid FIRST BLOCK FREEE US",RT @karlos_budah
 Give me head &amp; kiss yo nigga you a ill bitch,RT @karlos_budah
 Gone kill me bitch nigga don't be a girl about &#128076;,RT @karlos_budah
 I kno this bitch a thot she wanna meet my momma now,RT @karlos_budah
 we may or may not be trash at taking pictures together http,RT @kaseymizell
" 'che wigga! RT ""@wigga32",RT @kathyislovely
" I am so nice , but I'm such a bitch .. hard 2 explain",RT @katmurda
" How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",RT @kcarmouche
" These bitches wanna fuck me, cuz dat molly got dem high&#128517;&#128138; http",RT @keeLivinLavish
" Ya bitches got boddies but act like they dont count cause ya ""loved"" each other lmaoo",RT @keep_ita_hunnit
 Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.,RT @keithscho
" ""@1stBlocJeremiah",RT @kekelovingmytwo
 Guys say &#8220;don&#8217;t wear leggings if you don&#8217;t got no ass&#8221; &amp;I see you pussies walking around in muscle shirts without any mus&#8230;,RT @kellconnolly
 Bet you won't @ em' doe &#8220;@Jakelewis44_,RT @kelseyreneee_
" @WhiteyPants11 you're a fag for using that emoji. Anyways, you are one of my best friends &amp; there is never a dull moment &#8230;",RT @kendra_kay25
 &#8220;@vngelinaa_,RT @kendramarie91
" i don't want no thot , a thot is a girl that can't get no&#10084;&#65039;from me, hanging with the other little hoes, wearing her be&#8230;",RT @kenohtoopretty_
 @quanb24 you bitch ass nigga,RT @kep0ne
 I'm pretty sure @Krislisisms just called that dude a faggot,RT @kep0ne
 hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? &#128514;&#128514;&#128514; want a cookie?,RT @kevantee_
" If Jeremy Lin dunked on Lebron in a Yankees cap, and then celebrated by Tebowing in front of Brett Favre, would ESPN exp ...",RT @kevinkoski
 I would rather fuck a fat chick than allow a nigger into my house.,RT @kevnasto
 Bruh you trash take yo ass back to college @GenoSmith7,RT @kg4hunnid
 People be like from bae to who are you real quick I be like bitch don't play with me I'll cut you,RT @khadijzah
 Someone will love your bitch ass it won't be me but someone will love you,RT @khadijzah
 All of a sudden all these bitches like soccer today lol,RT @khernns
 Basic bitches NOT wanted,RT @khloekardashian
 @TypicalMinions,RT @khloewithoutheC
 The karma of fucking over a good girl is the bitch you end up with,RT @khulekile_32220
" ""Okay I'm Kia and my middle name's faggot."" -Dylan",RT @kialloyd22
" Yall stay tracking pussy miles, but refuse to put any effort into controlling your own peen. But okay...I guess. Whatever ke&#8230;",RT @kiaspeaks
 bitch what you thought ? &#128514;,RT @kid_nipsey_400
" bitch you not cute , you just photogenic &#128514;",RT @kid_nipsey_400
 You have a new boyfriend every week.. Tf you doin hoe?,RT @kiddsmy_pyt
 Olivia a bird for believing this shit. #ScandalABC,RT @kidnoble
 I was wearing bucket hats before you basic bitches http,RT @kiii_anna
" Who's gassin these hoes, BP? &#128564;",RT @killaaakam_
 when i see a pretty girl i be like YASSSS slay on these hoes &#128571;&#128525;&#128553;&#128514; http,RT @kimble_zyelon
 That bitch got a red COOTCHEE rover and shit &#128514;&#128514;&#128514;&#128514;&#128514; @erykahminor_,RT @king_daddy001
 Karma is a bitch just make sure that bitch is beautiful.,RT @king_lazi
" @graceishuman I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr&#8230;",RT @kingdomofwench
 That look after you just put a bitch in their place http,RT @kingsleyyy
 The SAME PEOPLE that be calling people hoes be the main ones sucking dick for a chalupa. Worry bout YOU.,RT @kingsleyyy
 Life to short to be salty.. get u some pussy be happy,RT @kishtwistemup
 im soooo over having a bitch it aint EVEN funny lbs....,RT @kitcoskjones
 @shinypb not only you. and that pom stuff? totally porn.,RT @kitt
" You had me at, ""I hate that bitch too""",RT @kizzmybutt
 @vivalamarley yea dem hoes crazy,RT @kj_feliciano
 Real bitches (like me) make sure you get some even when they not. Lol,RT @kohkohbxtchzz
 but i don't fck with broke bitches &#128524;,RT @koleworld4
 every time i come out im never with newwww bitches,RT @koleworld4
 &#8220;@_Weezy_Wee,RT @koniikonn
 Thanks Charlie!! http,RT @koolestbreeze
 You can't find what you lookin for cuz you too busy likin 2 or 3 bitches at a time and all the same.,RT @kooleyCobain
 i hate messy females that live for mess... like go sit down somewhere . go get classy hoe &#128536;&#128564;&#128129;,RT @koreyona_unique
" Got to hold a koala, take selfies with kangaroos, saw a bunch of bad ass birds of prey, and pet a fucking emu today... wtf &#8230;",RT @korsczurek
 Cincy fans talk trash about the city of #CLE and then root for the @Cavs like they belong. #stillCLE #CLEallday #GoBrowns,RT @kostaskarelis
 Nobody want no pussy 25 other niggas done had before,RT @kpips_forever
" Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL",RT @kreptplaydirty
" I'm telling you, shaved pussy is ugly.",RT @krisinizu
" No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.",RT @kristajayMFC
" my son, Wyatt",RT @kristinhersh
 If I can eat some random bitches ass I can eat iggy's ass.. #randomthought #randomthot #shitiwouldneverdo,RT @krystalschnutz
 I hate you dumb bitches that swear that to be happy you need to be a in a relationship. y'all honestly need to revaluate life,RT @ktthegod
 I'm getting trash talked by a 8 year old #wtf,RT @kuczaaaK
 Fuck wrong w/ these bitches lately?,RT @kurngb
" ""It's a joke bitch, fix ya face"" &#128514;&#128514;&#128514;&#128557;&#128557; http",RT @kushed_420
" ""@xomaryjeanxo",RT @kvchef26
 &#128514;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8220;@ImNeverChillin,RT @kvi2xs
" It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",RT @kwagiheath
 why do females think its cute too be rude af all the time and mean for no reason that shit aint cute bitch,RT @kxllcity_
 unemployed niggas be having all the hoes &#128514;&#128546;,RT @kxnggerald
 &#128175; I wish the bitch would . http,RT @kxngnandi
 niggas will cheat on a girl then stalk her and call her a hoe for moving on. talking bout she gave up too quick,RT @kxngtae
" Females love stealing someone's boyfriend , that's not cute y'all hoes need some morals &amp; life goals",RT @kxyIx
 @rahshauna. You arent a bitch.,RT @kyanne_smith
" ""You've got to have smelt a lot of manure before you can sing like a hillbilly."" #HankWilliams http",RT @kyle_park
 Me when your bitch favorites my tweets http,RT @kylegotjokes
 When your at the pharmacist and they tell you your medicine will be ready in 15 mins.... Wtf bitch it's been 30... #stillwai&#8230;,RT @kylerea03
 @hedge_brandon you're such a queer &#58386;,RT @laceeybugg
 So who wants to tell the Washington Post that Charlie Crist is a Democrat? http,RT @lachlan
" I'm such a bitch, I'm hard to handle, I'm stubborn, and I have an attitude. Sorry to the people who put up with it &#128582;",RT @laken_heavner
" What I really want is some brownies from H&amp;R, iced latte, my boy, and a blanket w/ movies. That sounds prettttttty amazi&#8230;",RT @laken_heavner
 Black girls hoes cause they fuck niggas for money revenge and dumb shit like that,RT @lamLilDurk
" man these hoes so familiar, one minute on the team next minute they ain't with ya.",RT @lamarXO
 I love when bitches throw shade. Just confirms i'm doing something right &#128514;,RT @lamessican
" ""@Food_BE_goodHUH",RT @landraa__
" Holder asks, ""What AG has had to deal with that kind of treatment?&#8221; Tell the whiny little bitch to call Alberto Gonzales an&#8230;",RT @larryelder
" @Tip 4370 sunnyslope dr, memphis tenn 38141...come over and get fucked in the ass you lil skinny bitch, i love read skinny &#8230;",RT @larryx2010
" ""@_reathie",RT @lategrllishaa_
 @SatsuiYesHadou bitch nigga &#128520;,RT @laurenramirez16
 Bitches be out here eating pussy more than niggas &#58385;&#58407;,RT @lavishlolaaaaaa
 Exactly!! &amp; i miss you bitch! @VivaLAJuicyy69,RT @laydeesweets
" If you feel gotta party every weekend for entertainment, ima just assume you embrace partaking in hoe-like activities",RT @league_mvp
 I can't never keep no bitch cause I put them hoze out,RT @leandr321
 I'm one of those faggots who hates the word mines,RT @leandr321
 Lowkey have no hoes and my life is an L,RT @leandr321
" I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke&#8230;",RT @leechee420
 &#8220;@_1MDot,RT @leek_porter21
 I've only watched 10mins of this trash and I feel like I just wasted some valuable minutes of my life that I can never get b&#8230;,RT @legapsi06
 when some bitch flirts with bae http,RT @lesbolife
 cant turn a hoe into a husband either,RT @lesxo_
 Duh bitch,RT @leticiamvrie
 @staycoolwheels screaming like a little bitch lmaooo,RT @letsargueboxing
 Trying so hard to resist the urge to smack a bitch http,RT @letsquotecomedy
 love birds.,RT @lexipost30
 I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,RT @lexxxilove
" Dese hoes be ugly af talking bout ""if I wanted yo boyfriend I could have him"" Bitch you look like a boyfriend &#128514;&#128514;",RT @liIdurk__
 U dont like me but ya bitch do!!!!!,RT @liIdurk__
 More queer lady Templars. That's my point.,RT @librarianknight
" Call it ""insecure"" if u want but fuck no my man doesn't need to be friendly or have bitches as ""friends"" these hoes ain'&#8230;",RT @liddoprincess
 where these bitches at &#128555;&#128525;&#128525;&#128525; http,RT @lifewitRy_
" This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https",RT @lightskin_chink
 And if you looking for my I'll be on these bitches mind,RT @lilDarrell12
 It ain't nothing to cut that bitch off &#10071;&#65039;,RT @lil_dannyyy
 Somebody call an ambulance because these bitches dieing for attention,RT @lil_tataaa
 about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke,RT @lilbrownbear330
" Eugene, come watch me run circles round the rap game like my name was chip kelly in this bitch http",RT @lildickytweets
 Dese hoes be actin up,RT @lildurk_
 From my experience these bitches ain't shit my pass all bad on 4nem,RT @lildurk_
 How you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick #Maserati,RT @lildurk_
 I don't fuck with bitch niggas I only fuck niggas bitches&#128556;,RT @lildurk_
 I hate a bitch that think they crazy &#128514;&#128514;&#128514;&#128514;,RT @lildurk_
 I hate wen hoes lie and say I fucked em #signedtothestreets2,RT @lildurk_
 I need a loyal bitch not no goofy bitch,RT @lildurk_
 I'm finna up my bag so I'm cutting you weak hoes off,RT @lildurk_
 Ima pull up eat the pussy and dip,RT @lildurk_
 Never have kids by a fan bitch if so cop #signedtothestreets2 lol,RT @lildurk_
 No time to play wit bitches,RT @lildurk_
 S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,RT @lildurk_
 Seem like dese bitches ain't loyal,RT @lildurk_
 These bitches ain't my bitches,RT @lildurk_
" ""People need to mind they business"" bitch this the Internet. stop posting shit then",RT @lilduval
" A bitch get 20,000 followers she's a boss and starting up a boutique. And wearing shades in public",RT @lilduval
 A good woman comes around every 3 bitches. A good man comes around.......well u get the point,RT @lilduval
 Come this fall I'm cuffin side bitches. Y'all had y'all time the whole summer,RT @lilduval
 It's some good side bitches out here don't let nobody tell u different,RT @lilduval
 Maaan these hoes be photoshopping RT @007M_H,RT @lilduval
 Most of worried about looking like a hoe. Gon regret it when u get older. Cuz u missing out on a lot of fun,RT @lilduval
 One good woman is worth a thousand bad bitches......but I still wanna fuck a thousand bitches,RT @lilduval
" Real bitches text u ""can u talk"" before they call",RT @lilduval
 Regular bitches be trusting niggaz and letting them raw. These hoes know better,RT @lilduval
 Stop nuttin in these hoes,RT @lilduval
 This bitch is pregnant dancing her heart out for me and I'm on Instagram. I'm an asshole http,RT @lilduval
" Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",RT @lilduval
 bitch you tweaking hoe tweaking hoe &#128129;,RT @lilmenifee__
 no hoes no baes no dips/sidelines no NOTHING &#128530;&#128563;&#128080;,RT @lilmenifee__
" ""Damn..... I ain't got no bitches"" http",RT @liltbrodie
 Too bad I'm a bitch.. &#128528;,RT @lilywalshh
" ""@kxngnandi",RT @linaa_eddz
" No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News.",RT @linnyitssn
 I've always wanted to do a YouTube cover but I'm too pussy so umm okay how about this ._. 35 RTS and I will post a cover&#8230;,RT @lirryfeelsugh
 You're jealous bitch,RT @littlecball
 hos will literally do ANYTHING to say they got a nigga dawg &#128514;&#128514;,RT @littlechelleeee
 All my bitches bigger than me they where sizes 9-11&#128514;&#128514;&#128514; so I can't fit they shit I'd looked dumb af,RT @littlemspaige_
 my friends are all dumb hoes who i dont even like http,RT @livcost
 yall females really be cool with cuffin hoe ass niggas &#128514; nope. couldn't be me.,RT @liyyy_
 Twitter should dump the little blue bird mascot and just officially change it to a set of boobs.,RT @llvvzz
 Never go full retard http,RT @lmfaohilarious
" The nicer you are, the easier you're hurt. So just be a bitch",RT @lnMyOpinion
" im not ""shy"" or ""quiet"" im just chilling bitch",RT @lnfIicted
" ""You're such a bitch"" 

Me",RT @lnsaneTweets
 I'm such a sarcastic bitch its beautiful,RT @lnsaneTweets
" once i take my bra off, don&#8217;t ask me to do shit for u bitch bc once that bra comes off, i am clocked out of life

i am do&#8230;",RT @lnsaneTweets
 when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;,RT @lnsaneTweets
 School is so pointless. I'm just trying to pass the class and get out this bitch,RT @lonernigga
 &#8220;@WORIDSTARHlPHOP,RT @longbongchris
" fuck a closed casket 
bitch put me with the trees
let me rot
throw some seeds
water me and give me leaves",RT @longbongchris
 Smoke sum bitch,RT @lonlontheone_15
" @1017_Sqquad no... I want 1 billion dollars... 4 bad hoes from da islands... and a fine ass genie bitch, but datz none of&#8230;",RT @lord_jonesss
 i am so pleased and proud to have been announced the sole curator of the soundtrack for MOCKINGJAY - PART 1,RT @lordemusic
 Ion even ask lightskin bitches for nudes nomo fuck y'all &#128529;,RT @lordflaconegro
 DC Fri 1/3,RT @losthistories
 In DC Fri 1/3,RT @losthistories
 It's to the point that I don't enjoy watching Harden anymore. He constantly does that and it pisses me off. Stop being a bitch&#8230;,RT @louiev_
 LMAOOOO RT @TAN1AAA,RT @louiev_
 Stevie J proved that you can turn a hoe into a housewife.. &#128553;&#128514;&#128175;,RT @love_andhiphop
" You MINE meaning respect the fact that I don't want you talking/chilling, or anything with a bitch that use to like you&#8230;",RT @lovearmeireee
 when a bitch trying to flirt with my niggga ..... I be like ...... &#128129; https,RT @lovelyDOMO
" Falling in love is easy. 
Its falling out of love that's a bitch.",RT @lovemydogduck
 @TonyJRodriguez im queer as a three dollar bill and my first response to her coming out was sarcastic 'wow really? never&#8230;,RT @lovesexdeath_
" &#128514; what gerry sends me, that damn jig a boo&#128514;&#128529; http",RT @lovexlilyy
" don't play games with a girl who can play better, bitch.",RT @lovexlilyy
 I don't know a bitch in the world that claim they too busy for a nigga they really fuck with.,RT @lovindadrew
" Attack animals, last house on the left by the lake, and she got colored eyes...we should have known.! Lol",RT @lowcountry_luv
 &#8220;i hate when i lose something and my mom says &#8220;well i guess it wasn't that important&#8221; like bitch you lost me in a grocery st&#8230;,RT @lucybeeee
" There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&#8230;",RT @luke_brooks
 Great pussy will have you doing shit you would think you would never do,RT @lumponthegrind
 Yall ever was In the car with ya moma before and you singing every song come in and she be like bitch you know that sch&#8230;,RT @lumponthegrind
 True life I'm an emotional clingy bitch,RT @lungfiber
 I have zero hoes &#128533;,RT @lyciaaa_
 @00sexilexi00 Freeze bitch i'm gonna steal your heart &#128521;http,RT @lynn_singer
 Mansion Elan tonight bitch! &gt;&gt;&gt;&gt;,RT @lyns_Boo
 I'm such a bitch lmao I really just say what's on my mind though can't help it,RT @lyvvvm
" Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout",RT @m_amrhein
" Lol why they tryna make mimi out 2 b this bad bitch? She is sooooo weak it makes me mad, and she fucks like a 6th grader &#128553;&#128514;",RT @m_stew4
 Jackie weird .. like bitch hang with ppl ya age&#128514;,RT @maNIJEEtwa_
 you can ride for a nigga ya whole life new pussy fuck it up in one night,RT @maNIJEEtwa_
 @ken_dawqq bitch please i dont even make my own food &#9995;,RT @maarycatherinee
" Hoes be calling hoes, hoes, when they know they just as much of a hoe as the other hoe they calling a hoe.",RT @mabelsay
 Myspace,RT @mabelsay
" Ratchet bitches be like ""my name is Shaniqua assSofatHairSoReal brown get *claps* it *claps* right *claps*""",RT @mabelsay
" ""youre becoming a real bitch on this car ride."" - john on me not caring whether or not fountains of Wayne makes money on tour",RT @maccabeez
 Tbt,RT @machinegunkelly
 &#8220;@SMCo71,RT @mackgotti
 I feel bad for all the homies that suffer from canker sores on the reg. those bitches hinder the spirit,RT @macklemore
" ""Hehe"" hoe quotes",RT @macktology101
" ""I need a guy that can put me in my place"" bitches that think they're zoo animals",RT @macktology101
 Every girl goes thru her hoe phase her freshman year in college,RT @macktology101
" Niggas got a girl, why the fuck you asking girls to text you...hoes man hoes",RT @macktology101
 You hoes getting outta hand http,RT @macktology101
 You women are not wild animals...(well some) you can control your own attitude and put yourself in place u dumb bitch,RT @macktology101
 It's Britney bitch. https,RT @maddiedelahouss
 When you look like trash and someone compliments you http,RT @madi_judkins
 bitch you guessed it!,RT @madisonbeck143
 @SauleWright @GQ_Blu Lana......it ain't nuttin' ta fuck that bitch dawg! #FROHorsemen,RT @madstatic414
 #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http,RT @magicjuice
 twinkle twinkle little star I fucked your bitch and stole your car,RT @mahxnesthot
 bitch nigga qualities is all you can provide. &#128514;,RT @makamj_
" Yo bitch, what cho name bitch? I wanna fuck ya bitch. -Jacey (the things she says to me doe) @__0utcast___ #bff #baby #&#8230;",RT @makenzies_mask
 Oreo Speedwagon #FatBands,RT @manchild1077
 I've talked too much trash for OU to lose today..,RT @mandylea25
 You're a cunt. Screen shot that,RT @marissaaxoo
" Yes, yes I know all about the FOB reconciliation. IT WAS MY IDEA! You're welcome.",RT @markhoppus
 You got niggas &amp; i got bitches,RT @markiiejay
" Last time #xfactor auditions came to Dublin, I auditioned @MaryByrneMusic and @NiallOfficial. And a man in a blue monkey s&#8230;",RT @marksidaway
 &#8220;@_100D,RT @marleylowkey_
" maybe yall hoe ass niggas should start considering girls feelings shiii, think about if a nigga is doing what you're doing, &#8230;",RT @marrybel_
 The incredible scales of celestial bodies. http,RT @marsrader
 that's the type of bitch that I hate,RT @marthayabish_
 @1D_NIPPLES_ you little stupid ass bitch i aint fucking with you,RT @marvelmaliks
" ""@GoalieBill328",RT @marylene58
" ""@maggietanquary",RT @marylene58
 Muslim Jihadi fighters book tickets on cruise ships to Syria and Iraq&#160; http,RT @mathewsjw
 Fuck @CARefree_liviin she's a basic bitch,RT @matt_sliwinski
 My ex told me once she wanted me to get her a gift that would take her breath away so I got that bitch a treadmill,RT @mattchew81
 @Victooreeuhhh nun fucking bitches getting money,RT @mavkus__
 @whateverduuude ily ur a bad bitch,RT @maya_hampton
 i really do get excited to see my bad bitch association in lunch everyday they always make me laugh,RT @maya_hampton
 @Whitecholo23 np big nig nig,RT @maycie32
 @Whitecholo23 ya by being your bitch;),RT @maycie32
 I love me some down ass bitches.,RT @mayra2563
 I wish I had pretty colored eyes .,RT @mckayllaa
 &#8220;@itsDorry,RT @mckee_mousee
 If you're a freshman and you've fucked 1/4 of the boys in the senior class.. You're a hoe. #NotCute,RT @mckenzie_mason
" ""@wizkhalifa",RT @mckinley719
 Like bitch. You already know the answer. It's all for bri #Duh,RT @mckinley719
 shimmy shimmy ya bitch,RT @mckooley
" ""@savanaharanda",RT @meaghanyockey
 I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,RT @mediacrooks
 Only an extreme lowlife bitches abt her juniors in public @SagarikaGhose .. Rajdeep Reveals His Ugly Character In NY http,RT @mediacrooks
 Report what u want. But physically chasing/hounding is uncivilised.. @AdityaRajKaul ..Also in case of Bansal/Gadkari @anil&#8230;,RT @mediacrooks
" *claims hoes don't exist* 

*uses hoe in her name* http",RT @medzzzx
 Y'all look fucking retarded with y'alls pants down to your ankles.,RT @meldigio
 When you know you dealing with hoe &#128583;,RT @memethagreat_
" Amanda wants Fizz to protect her.
This dude told yo ass on MULTIPLE occasions to let this bitch be.",RT @metroadlib
" don't ever be afraid to double bitch down.
ppl always expect you to be like, ""i'm sorry if i got loud."" or, ""i'm sorry to s&#8230;",RT @metroadlib
" i thank every broad in the universe who takes that step forward &amp;puts colored contacts in her eyes.
that's one less person &#8230;",RT @metroadlib
 #Gemini gets irritated by jealous bitches.,RT @mgeminiquotes
 Come On Yankees Lets Keep This Game Going!!! We Must Win!!!!&#9918;&#65039;&#9918;&#65039;&#9918;&#65039;,RT @michael28754837
 An #Ohio inmate sums up what #LeBronJames' return means for #Cleveland,RT @michael4h2o
 hell yeah benihana up in this bitch http,RT @michaeljhudson
" you called me a pussy, tough guy? let's see how Tegan *kisses right bicep* and Sara *kisses left bicep* feel about that&#8230;",RT @michaeljhudson
" Martin Short On - CONAN - Oct 3, 2014

""With your yellow skin and red hair you look like a #2 pencil.""

https",RT @michaelpshipley
" #FlipTheSenate on the most corrupt administration EVER!
#ChicagoPolitics in the WH &amp; Harry Reid is his bitch. http",RT @micheleod1
 Y'all have six different personalities and 3 different bitches you spit game to and lie 24/7 but WE need to grow up? Lm&#8230;,RT @michelle_westt
" Good morning to you, too, sunshine! RT @miembrotropa",RT @michellemalkin
 In which I refresh dhimmi Seattle mayor Ed Murray's poor memory of city's long history as a jihadi breeding ground==&gt; h&#8230;,RT @michellemalkin
 Mass. GOP Gov.-elect Charlie Baker,RT @michellemalkin
 All these forms and bitch you still don't get what I'm saiyan http,RT @miilkkk
 Cuz bitches love pizza http,RT @miilkkk
 When Lil Wayne said 'why give a bitch ya heart when she rather have a purse' http,RT @miilkkk
" bitches came over, yeah we threw a party http",RT @miilkkk
 But then again i aint never worried bout no bitch nor nigga !!,RT @mikcakers
 @briiixo Donnas taxes are gonna go up.#moulinyan#lol.,RT @mikeimbriano
" It's paid for, only 30K miles, and the bitches ALWAYS have my money. &#128181;&#128181;&#128109;&#128563; http",RT @mikie360
" #fridayfaves RT @OneBillionBucks This bitch is dressed for church, the club, the gym, and to slay vampires &#128514; http",RT @milesfan79
 realest tweet i seen today RT @SoopSoo,RT @milesfan79
//t.co/kimIKVi0,RT @mimi_rillo These bitches @virginiayumyum @ Fine Fare Supermarket http
 &#8220;@MelilliTay,RT @mindofamadd
" Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching.",RT @minhazmerchant
 I think I'm addicted to naked pictures and sitting taking bout bitches that we almost had&#128517;,RT @mirah_101
 i look at EVERY bitch ass that walk past me !,RT @mirah_101
 &#8220;@1BookieG,RT @mirijuana__
" ""@MrDavidRoss",RT @misskaee__
" If your pussy was a book , I'd read up on it",RT @missknf
 I see y'all &#128514;&#128514;&#128514;&#128514;&#128514;&#128064;&#128064; which one of y'all side bitches made this &#128557;&#128557;&#128128;&#128128;&#128128; http,RT @missloloko
 Charlie wears women's clothing,RT @missmollylo
" Niggas all about sex now days. Unlike you bitches, i jus want somebody who gone better me as a young women&#58400;",RT @misstannaebaby
" You can do anything you want in life, just don't be a fucking bitch",RT @missyantzah
" Whatchu know bout livin in the ghetto, eating cottage cheese 3 times a day. Lil salt Lil peppa lil A1, Lil barbeeequeee @Ueon&#8230;",RT @mitch77c
 @BrantPrintup,RT @mitchmancuso
" Ezra Miller, an openly queer male, is playing the Flash, making him the first openly queer male to play a lead superhe&#8230;",RT @mitchsunderland
 At this point every voter in Florida has voted both for and against Charlie Crist.,RT @mitrebox
 Sack number 3 for Trent Cole fuckin that bitch up,RT @mitrykizer
 Me &amp; Wes in this bitch dead,RT @mjr_success
 Teachers trying to pronounce ghetto names on the 1st day of school.... https,RT @mjxcx
 Offseason Outlook,RT @mlbtraderumors
 fuck your gpa bitch im a lot smarter than you,RT @mmpfeiI
" Like these bitches that have green eyed curly haired kids on their IG talking about ""my future child""",RT @mobilesuitwaifu
 When they said lifes a bitch.. They really meant it.,RT @mommajjojo
" ""@vintage_monroe_",RT @moneychaserr_
 Musty pussy maggot bitches tryna lick my sac for riches. @OGMaco Fuckemx3,RT @moneygang_ROD
 If you like After Romeo chances are I think you're a faggot.,RT @monnetteee
 God is a Yankees fan. #FarewellCaptain,RT @monogrammedprep
" As grandma used to say, ""stop being a whiny little bitch and eat the fucking gluten"".",RT @moose_chocolate
 Free bird!!!,RT @moosedaugherty
" I fucked your bitch , &#128523;&#128527; how you feel?",RT @morganx3blowin
 This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! http&#8230;,RT @morningmoneyben
 I occasionally go to play flappy bird and then I die before getting one and remember how much I hate it.,RT @most_DUEP
" Wow, Henry Waxman gets caught in a CLASSIC Charlie LeDuff segment after Charlie comes to DC for today's GM hearing",RT @mpoindc
 All I'm sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain &#8230;,RT @mrtruthandsoul
" Rock out with your cock out
Jam out with your clam out",RT @mtchll
 Poll,RT @mundyspeaks
 @sorryimalex @dollskill buy the girl stuff you twink ass bitch,RT @murdcr
" ""Hun, I'm quitting my job and going to learn to become a psychic. Now I know what you're thinking, well not yet. I'm going to&#8230;",RT @murrman5
" you up, Charlie Brown?",RT @murrman5
 Thanks to @TonyJRodriguez I have learned way more than I ever wanted to know about birds...,RT @musedbymusic
 Chael P suplexin motherfuckers on their domes and shit,RT @mwootey420
" bitches be like ""if you come over were not fucking"" but it happened &amp; she shaved bitch knew wassup &#128514;",RT @mykvh
 I don't tell bitches I show bitches&#128524;&#128133;,RT @mzkiccz
" &#9749;&#128056; this isn't tea anymore ""@ChickenColeman",RT @n1irving
" Tell a girl to ""calm down"" she'll act like you just kicked her in the pussy",RT @nandotrash
 Whore slut cunt bitch nigga,RT @natal_mendoz
 Fucking hate ignorant ass bitches,RT @natalie_vasquez
 Why give a bitch an inch when she rather have nine,RT @natalielynnn_
" grab her booty in front of niggas that want her

grab her booty in front of bitches that want you",RT @natedavvg
 You left prom camping first day cause you're a bitch boy.,RT @nateturnboy
" ""@Sierra0559",RT @navy8r
 i still live with hope that one day a hot rich boy will fall in love with me even though im trash,RT @nebuladallas
 @Mariah7147 @Vontey_isa_boss it's knives bitch,RT @neeshhuh
 Just to settle it once and for all,RT @neiltyson
 Jk I'm above the Influence guys &#128524;&#128591; I'm a graduated D.A.R.E ass bitch &#128524;,RT @neni_loves
